data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,event_type_2,Police Involved?,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin2-rev,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
322235,788,TUN1947,1947,8-Jun-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),Government of Tunisia (2014-),6,,,0,60,Northern Africa,Tunisia,Kasserine,Ezzouhour,Ezzouhour-Kasserine,,Kasserine,35.1676,8.8365,1,Shems FM,National,Municipal officials in Kasserine protested after a policeman attacked an official and broke his jaw.,0,1515624299,TUN
322236,788,TUN1948,1948,8-Jun-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Sidi Bou Zid,Sidi Bouzid Est,Sidi Bouzid Est,,Sidi Bouzid,35.0382,9.4849,1,Shems FM,National,Protesters rallied outside the governorate headquarters in Sidi Bouzid to demand improvements to a stadiums infrastructure.,0,1515624299,TUN
322230,788,TUN1942,1942,7-Jun-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Medenine,Djerba Midoun,Djerba Midoun,,Djerba,33.8,10.9,1,Tunis Afrique Presse,National,A peace rally was held in Djerba to promote unity between races and religions.,0,1515624299,TUN
322231,788,TUN1943,1943,7-Jun-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Gabes,Gabes Medina,Gabes Medina,,Gabes,33.8815,10.0982,1,Tunis Afrique presse,National,"A sit-in was observed by a group of unemployed people at the industrial zone in Gabes from the 31st May to the 5th of July. The railway used to carry phosphate from production units of the Tunisian Chemical Group (GCT) was blocked, causing a cessation of activities of the GCT.",0,1515624299,TUN
322232,788,TUN1944,1944,7-Jun-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Mahdia,Mahdia,Mahdia,,Mahdia,35.5047,11.0622,1,Shems FM,National,Residents of Aouled Khelifa and Aouled Moulehom protested outside of the headquarters of an oil company in Mahdia to demand compensation for pollution caused by their business.,0,1515624299,TUN
322233,788,TUN1945,1945,7-Jun-15,2015,1,Strategic development,Strategic development,0,Unidentified Armed Group (Tunisia),,3,Military Forces of Tunisia (2014-),,1,13,Northern Africa,Tunisia,Kebili,Souk El Ahed,Souk El Ahed,,Souk Lahad,33.7771,8.8603,1,Shems FM; La Presse (Tunis),National,"Unidentified assailants attempted to burn down a position of the National Guard in Souk Lahad by setting fire to tires, but only caused minor damage.",0,1515624299,TUN
322225,788,TUN1937,1937,6-Jun-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Gabes,Gabes Medina,Gabes Medina,,Gabes,33.8815,10.0982,1,Tunis Afrique presse,National,"A sit-in was observed by a group of unemployed people at the industrial zone in Gabes from the 31st May to the 5th of July. The railway used to carry phosphate from production units of the Tunisian Chemical Group (GCT) was blocked, causing a cessation of activities of the GCT.",0,1515624299,TUN
322226,788,TUN1938,1938,6-Jun-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Mahdia,Souassi,Souassi,,Sidi El Kilani,35.3333,10.4333,1,Jawhara FM,National,"Protests took place in the oil plant of Sidi el Kilani, as local residents claim their part of oil revenues.",0,1515624299,TUN
322227,788,TUN1939,1939,6-Jun-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Tunis,Bab Souika,Bab Souika,,Tunis,36.819,10.1658,1,Associated Press International,International,A dozen women gathered to protest repression of women in the Muslim world by demonstrating in mini-skirts. Counter-demonstrations also occurred.,0,1515624299,TUN
322228,788,TUN1940,1940,6-Jun-15,2015,1,Riots/Protests,Protest,1,Protesters (Tunisia),,6,Police Forces of Tunisia (2014-),,1,16,Northern Africa,Tunisia,Tunis,Bab Souika,Bab Souika,,Tunis,36.819,10.1658,1,BBC Monitoring Middle East - Political,National,Police dispersed scores of people as they gathered to protest against alleged corruption in the energy sector in the centre of Tunis. Several people were also arrested.,0,1515624299,TUN
322229,788,TUN1941,1941,6-Jun-15,2015,1,Violence against civilians,Violence against civilians,1,Police Forces of Tunisia (2014-),,1,Civilians (Tunisia),Journalists (Tunisia),7,17,Northern Africa,Tunisia,Tunis,Bab Souika,Bab Souika,,Tunis,36.819,10.1658,1,BBC Monitoring Middle East - Political,National,Police reportedly attacked journalists who gathered to report on a protest against alleged corruption in the energy sector in the centre of Tunis.,0,1515624299,TUN
322223,788,TUN1935,1935,5-Jun-15,2015,1,Riots/Protests,Riot,1,Rioters (Tunisia),,5,Police Forces of Tunisia (2014-),,1,15,Northern Africa,Tunisia,Kebili,Douz,Douz,,Douz,33.4663,9.0203,1,La Presse (Tunis),National,"Violent protesters in Douz continued, with rioters setting the police station and seat of the National Guard in the area on fire before they were brought under control.",0,1515624299,TUN
322224,788,TUN1936,1936,5-Jun-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Gabes,Gabes Medina,Gabes Medina,,Gabes,33.8815,10.0982,1,Tunis Afrique presse,National,"A sit-in was observed by a group of unemployed people at the industrial zone in Gabes from the 31st May to the 5th of July. The railway used to carry phosphate from production units of the Tunisian Chemical Group (GCT) was blocked, causing a cessation of activities of the GCT.",0,1515624299,TUN
322222,788,TUN1934,1934,4-Jun-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Gabes,Gabes Medina,Gabes Medina,,Gabes,33.8815,10.0982,1,Tunis Afrique presse,National,"A sit-in was observed by a group of unemployed people at the industrial zone in Gabes from the 31st May to the 5th of July. The railway used to carry phosphate from production units of the Tunisian Chemical Group (GCT) was blocked, causing a cessation of activities of the GCT.",0,1515624299,TUN
322218,788,TUN1930,1930,3-Jun-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Gabes,Gabes Medina,Gabes Medina,,Gabes,33.8815,10.0982,1,Tunis Afrique presse,National,"A sit-in was observed by a group of unemployed people at the industrial zone in Gabes from the 31st May to the 5th of July. The railway used to carry phosphate from production units of the Tunisian Chemical Group (GCT) was blocked, causing a cessation of activities of the GCT.",0,1515624299,TUN
322219,788,TUN1931,1931,3-Jun-15,2015,1,Riots/Protests,Riot,1,Rioters (Tunisia),,5,Police Forces of Tunisia (2014-),,1,15,Northern Africa,Tunisia,Tozeur,Hazoua,Hazoua,,Hazoua,33.7661,7.6557,1,Tunisie Numerique; Shems FM,National,"Clashes between police forces and inhabitants of Hazoua region took place in Tozeur. According to Shems FM and Tunisie Numerique, the protesters set tyres on fire and assaulted the local police station claiming their right to work and social development. The countrys southwest has been experiencing unrest for the last few months due to a difficult socio-economic situation and increasing unemployment rates.",0,1515624299,TUN
322220,788,TUN1932,1932,3-Jun-15,2015,2,Violence against civilians,Violence against civilians,1,Police Forces of Tunisia (2014-),,1,Civilians (Tunisia),Government of Tunisia (2014-),7,17,Northern Africa,Tunisia,Kasserine,Ezzouhour,Ezzouhour-Kasserine,,Kasserine,35.1676,8.8365,1,Shems FM,National,Police seriously assault a municipal official for unknown reasons. The victim is hospitalised with a broken jaw.,0,1515624299,TUN
322221,788,TUN1933,1933,3-Jun-15,2015,2,Battle-No change of territory,Battle-No change of territory,0,Military Forces of Tunisia (2014-),,1,Islamist Militia (Tunisia),,3,13,Northern Africa,Tunisia,Kasserine,Ezzouhour,Ezzouhour-Kasserine,,Kasserine,35.1676,8.8365,2,Tunisie Numerique,National,"4 militants were killed and others injured in operations by the National Army in Jebel Saloum (lat/longs not available, coded as Kasserine at Geoprecision 2) in the Kasserine governorate.",4,1515624299,TUN
322215,788,TUN1927,1927,2-Jun-15,2015,1,Riots/Protests,Protest,1,Police Forces of Tunisia (2014-),,1,Protesters (Tunisia),,6,16,Northern Africa,Tunisia,Kebili,Douz,Douz,,Bir el Hadj Brahim,33.2519,9.2557,1,La Presse; Panapress,National-Regional,"Tunisian security forces fired teargas on Tuesday to disperse the demonstrators who tried to arrive to an oil camp of the Italian-Tunisien company Brinco, near the town of Douz. The protesters claimed the use of oil revenues to foster regional development and employment in the South-West of the country.",0,1515624299,TUN
322216,788,TUN1928,1928,2-Jun-15,2015,1,Riots/Protests,Riot,1,Rioters (Tunisia),,5,Police Forces of Tunisia (2014-),,1,15,Northern Africa,Tunisia,Kebili,Douz,Douz,,Douz,33.4663,9.0203,1,La Presse,National,"After being prevented from reaching the oil site in Bir el Hadj Brahim, protesters reacted by setting tyres on fire and storming the offices of the delegation of Douz Nord. Security forces intervened to restore the calm in town, firing teargas on the demonstrators.",0,1515624299,TUN
322217,788,TUN1929,1929,2-Jun-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Gabes,Gabes Medina,Gabes Medina,,Gabes,33.8815,10.0982,1,Tunis Afrique presse,National,"A sit-in was observed by a group of unemployed people at the industrial zone in Gabes from the 31st May to the 5th of July. The railway used to carry phosphate from production units of the Tunisian Chemical Group (GCT) was blocked, causing a cessation of activities of the GCT.",0,1515624299,TUN
322214,788,TUN1926,1926,1-Jun-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Gabes,Gabes Medina,Gabes Medina,,Gabes,33.8815,10.0982,1,Tunis Afrique presse,National,"A sit-in was observed by a group of unemployed people at the industrial zone in Gabes from the 31st May to the 5th of July. The railway used to carry phosphate from production units of the Tunisian Chemical Group (GCT) was blocked, causing a cessation of activities of the GCT.",0,1515624299,TUN
322213,788,TUN1925,1925,31-May-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Gabes,Gabes Medina,Gabes Medina,,Gabes,33.8815,10.0982,1,Tunis Afrique presse,National,"A sit-in was observed by a group of unemployed people at the industrial zone in Gabes from the 31st May to the 5th of July. The railway used to carry phosphate from production units of the Tunisian Chemical Group (GCT) was blocked, causing a cessation of activities of the GCT.",0,1515624299,TUN
322211,788,TUN1923,1923,27-May-15,2015,1,Battle-No change of territory,Battle-No change of territory,0,Jemna Communal Militia (Tunisia),,4,El Golaa Communal Militia (Tunisia),,4,44,Northern Africa,Tunisia,Kebili,Kebili Sud,Kebili Sud,,Jemna,33.5778,9.0147,1,Tunis Afrique Presse; Panapress,National-Regional,Some 21 people were injured in Tuesday evenings clash between two communities in Tunisia over a land dispute. Members of the Jemna and Kalaa communities in Southern Tunisia exchanged gunfire and threw stones during the clash. It took a Tunisian army units intervention to end the hostilities.,0,1515624299,TUN
322212,788,TUN1924,1924,27-May-15,2015,1,Riots/Protests,Riot,1,Police Forces of Tunisia (2014-),,1,Rioters (Tunisia),,5,15,Northern Africa,Tunisia,Kebili,Kebili Nord,Kebili Nord,,Kebili,33.7044,8.969,1,Tunis Afrique Presse; Panapress,National-Regional,Security forces fired teargas to disperse members of the Jemna and Kalaa communities who engaged in violent clashes in Kebili over a land dispute.,0,1515624299,TUN
322208,788,TUN1920,1920,26-May-15,2015,1,Battle-No change of territory,Battle-No change of territory,0,Jemna Communal Militia (Tunisia),,4,El Golaa Communal Militia (Tunisia),,4,44,Northern Africa,Tunisia,Kebili,Kebili Sud,Kebili Sud,,Jemna,33.5778,9.0147,1,Tunis Afrique Presse; Panapress,National-Regional,Security forces fired teargas to disperse members of the Jemna and Kalaa communities who engaged in violent clashes in Kebili over a land dispute.,0,1515624299,TUN
322209,788,TUN1921,1921,26-May-15,2015,1,Riots/Protests,Riot,0,Rioters (Tunisia),,5,Rioters (Tunisia),,5,55,Northern Africa,Tunisia,Kebili,Kebili Nord,Kebili Nord,,Kebili,33.7044,8.969,1,Tunis Afrique Presse; Panapress,National-Regional,Some 21 people were injured in Tuesday evenings clash between two communities in Tunisia over a land dispute. Members of the Jemna and Kalaa communities in Southern Tunisia exchanged gunfire and threw stones during the clash. It took a Tunisian army units intervention to end the hostilities.,0,1515624299,TUN
322210,788,TUN1922,1922,26-May-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),SGEB: General Union of Primary Education,6,,,0,60,Northern Africa,Tunisia,Tunis,Bab Souika,Bab Souika,,Tunis,36.819,10.1658,1,La Presse,National,"Tunisian teachers went on strike on Tuesday to protest against the conditions of labour in the education strike. On Tuesday, a demonstration was staged on Mohamed-Ali Square, outside the offices of the UGTT.",0,1515624299,TUN
322207,788,TUN1919,1919,21-May-15,2015,1,Riots/Protests,Riot,0,Rioters (Tunisia),,5,,,0,50,Northern Africa,Tunisia,Tataouine,Dhiba,Dhiba,,Dehiba,32.008,10.7014,1,Tunisie Numerique,National,Protesters started to block routes and set tyres on fire in Dehiba following the seizure of two camions carrying smuggling products to Libya by police forces. The demonstrators also called for job creation and social development in the region.,0,1515624299,TUN
322200,788,TUN1912,1912,20-May-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),UGTT: Tunisian General Labour Union,6,,,0,60,Northern Africa,Tunisia,Gafsa,Gafsa Sud,Gafsa Sud,,Gafsa,34.425,8.7417,1,Agence France Presse,International,"Demonstrations took place in several towns in the minerary basin of Gafsa to protest against the lack of industrial policies in the region. Strikes and marches involved the towns of Gafsa, Mdhilla, Metlaoui, Oum Larayes and Redayef, as well as Sned et Sidi Yaich, paralysing commercial and administrative activities.",0,1515624299,TUN
322201,788,TUN1913,1913,20-May-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),UGTT: Tunisian General Labour Union,6,,,0,60,Northern Africa,Tunisia,Gafsa,Mdhilla,Mdhilla,,Mdhilla,34.251,8.747,1,Agence France Presse,International,"Demonstrations took place in several towns in the minerary basin of Gafsa to protest against the lack of industrial policies in the region. Strikes and marches involved the towns of Gafsa, Mdhilla, Metlaoui, Oum Larayes and Redayef, as well as Sned et Sidi Yaich, paralysing commercial and administrative activities.",0,1515624299,TUN
322202,788,TUN1914,1914,20-May-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),UGTT: Tunisian General Labour Union,6,,,0,60,Northern Africa,Tunisia,Gafsa,Metlaoui,Metlaoui,,Metlaoui,34.3208,8.4016,1,Agence France Presse,International,"Demonstrations took place in several towns in the minerary basin of Gafsa to protest against the lack of industrial policies in the region. Strikes and marches involved the towns of Gafsa, Mdhilla, Metlaoui, Oum Larayes and Redayef, as well as Sned et Sidi Yaich, paralysing commercial and administrative activities.",0,1515624299,TUN
322203,788,TUN1915,1915,20-May-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),UGTT: Tunisian General Labour Union,6,,,0,60,Northern Africa,Tunisia,Gafsa,Oum Larais,Oum Larais,,Oum Larais,34.4891,8.2595,1,Agence France Presse,International,"Demonstrations took place in several towns in the minerary basin of Gafsa to protest against the lack of industrial policies in the region. Strikes and marches involved the towns of Gafsa, Mdhilla, Metlaoui, Oum Larayes and Redayef, as well as Sned et Sidi Yaich, paralysing commercial and administrative activities.",0,1515624299,TUN
322204,788,TUN1916,1916,20-May-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),UGTT: Tunisian General Labour Union,6,,,0,60,Northern Africa,Tunisia,Gafsa,Redeyef,Redeyef,,Redeyef,34.3827,8.1555,1,Agence France Presse,International,"Demonstrations took place in several towns in the minerary basin of Gafsa to protest against the lack of industrial policies in the region. Strikes and marches involved the towns of Gafsa, Mdhilla, Metlaoui, Oum Larayes and Redayef, as well as Sned et Sidi Yaich, paralysing commercial and administrative activities.",0,1515624299,TUN
322205,788,TUN1917,1917,20-May-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),UGTT: Tunisian General Labour Union,6,,,0,60,Northern Africa,Tunisia,Gafsa,Sened,Sened,,SenedÃÂ ,34.4628,9.264,1,Agence France Presse,International,"Demonstrations took place in several towns in the minerary basin of Gafsa to protest against the lack of industrial policies in the region. Strikes and marches involved the towns of Gafsa, Mdhilla, Metlaoui, Oum Larayes and Redayef, as well as Sned et Sidi Yaich, paralysing commercial and administrative activities.",0,1515624299,TUN
322206,788,TUN1918,1918,20-May-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),UGTT: Tunisian General Labour Union,6,,,0,60,Northern Africa,Tunisia,Gafsa,Sidi Aich,Sidi Aich,,Sidi Aich,34.7326,8.7828,1,Agence France Presse,International,"Demonstrations took place in several towns in the minerary basin of Gafsa to protest against the lack of industrial policies in the region. Strikes and marches involved the towns of Gafsa, Mdhilla, Metlaoui, Oum Larayes and Redayef, as well as Sned et Sidi Yaich, paralysing commercial and administrative activities.",0,1515624299,TUN
322199,788,TUN1911,1911,18-May-15,2015,1,Remote violence,Remote violence,0,Unidentified Armed Group (Tunisia),,3,,,0,30,Northern Africa,Tunisia,Le Kef,Sakiet Sidi Youssef,Sakiet Sidi Youssef,,Jebel OuarghaÃÂ ,36.2051,8.492,1,Tunis Afrique Presse,National,"A landmine exploded, Monday on Mount Ouergha in Kef, on the path of a cattle herd without causing victims. A cattle herd entered on Monday evening into a field of landmines planted by militant groups who had been holed up on Mount Ouergha, in the governorate of Kef. National Guard and army units went to the scene to help the shepherd and his cattle leave the landmine field.",0,1515624299,TUN
322198,788,TUN1910,1910,14-May-15,2015,1,Battle-No change of territory,Battle-No change of territory,0,Military Forces of Tunisia (2014-),,1,Islamist Militia (Tunisia),,3,13,Northern Africa,Tunisia,Kasserine,Sbeitla,Sbeitla,,Jebel Semmama,35.318,8.8523,1,Agence France Presse; Tunisie Numerique,National-International,"Four jihadists were killed Thursday in clashes with the Tunisian army in a mountainous region near the border with Algeria. A statement said troops clashed with jihadists at dawn on Mount Sammama near Mount Chaambi, where the army has been battling militants since 2012.",5,1515624299,TUN
322197,788,TUN1909,1909,10-May-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Kebili,Faouar,Faouar,,El Faouar,33.3542,8.6743,1,Shems FM,National,A sit-in was staged by the youth of El Faouar outside the offices of an oil company. Protesters demanded the redistribution of oil revenues.,0,1515624299,TUN
322195,788,TUN1907,1907,9-May-15,2015,1,Riots/Protests,Riot,1,Rioters (Tunisia),,5,Police Forces of Tunisia (2014-),,1,15,Northern Africa,Tunisia,Kebili,Faouar,Faouar,,El Faouar,33.3542,8.6743,1,Xinhua; Tunis Afrique Presse,National-International,"Protests escalated on Saturday, when protesters set the local police station on fire. The protesters accused the police of having been excessive in their use of force on demonstrators.",0,1515624299,TUN
322196,788,TUN1908,1908,9-May-15,2015,1,Violence against civilians,Riot,0,Rioters (Tunisia),,5,Civilians (Tunisia),Journalists (Tunisia),7,57,Northern Africa,Tunisia,Kebili,Faouar,Faouar,,El Faouar,33.3542,8.6743,1,Xinhua; Tunis Afrique Presse,National-International,Protesters assaulted some journalists in the midst of unrest in El Faouar.,0,1515624299,TUN
322194,788,TUN1906,1906,8-May-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Tunis,Bab Souika,Bab Souika,,Tunis,36.819,10.1658,1,African Manager,Regional,Dozens of employees of Tunisie Telecom staged a sit-in outside the HQ of the company protesting against to protest against the management.,0,1515624299,TUN
322192,788,TUN1904,1904,7-May-15,2015,1,Riots/Protests,Riot,1,Rioters (Tunisia),,5,Police Forces of Tunisia (2014-),,1,15,Northern Africa,Tunisia,Kebili,Faouar,Faouar,,El Faouar,33.3542,8.6743,1,Xinhua; Tunis Afrique Presse,National-International,"On Thursday night, protesters blocked the main roads of El Faouar, setting tyres on fire and throwing stones on the police.",0,1515624299,TUN
322193,788,TUN1905,1905,7-May-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),SNJT: National Union of Tunisian Journalists,6,,,0,60,Northern Africa,Tunisia,Tunis,Bab Souika,Bab Souika,,Tunis,36.819,10.1658,1,La Presse,National,Several journalist of local radio stations gathered in Tunis to demand the regularisation of their professional condition.,0,1515624299,TUN
322189,788,TUN1901,1901,6-May-15,2015,1,Riots/Protests,Riot,1,Rioters (Tunisia),,5,Police Forces of Tunisia (2014-),,1,15,Northern Africa,Tunisia,Kebili,Faouar,Faouar,,El Faouar,33.3542,8.6743,1,Xinhua; Tunis Afrique Presse,National-International,"A protest movement started, Wednesday, in El Faouar to demand hiring of youths of the region in the Dutch company of oil exploration.",0,1515624299,TUN
322190,788,TUN1902,1902,6-May-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),Judiciary (Tunisia),6,,,0,60,Northern Africa,Tunisia,Tozeur,Tozeur,Tozeur,,Tozeur,33.9197,8.1335,1,La Presse,National,The magistrates of the tribunal of first instance of Tozeur staged a sit-in in Tozeur to denounce the abuses of security forces in the region.,0,1515624299,TUN
322191,788,TUN1903,1903,6-May-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),Journalists (Tunisia),6,,,0,60,Northern Africa,Tunisia,Tunis,Bab Souika,Bab Souika,,Tunis,36.819,10.1658,1,DirectInfo,International,"The third day of a sit-in by journalists to denounce their socio-economic problems.",0,1515624299,TUN
322188,788,TUN1900,1900,5-May-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),Journalists (Tunisia),6,,,0,60,Northern Africa,Tunisia,Tunis,Bab Souika,Bab Souika,,Tunis,36.819,10.1658,1,DirectInfo,International,The second day of a sit-in by journalists to denounce their socio-economic problems.,0,1515624299,TUN
322185,788,TUN1897,1897,4-May-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Tunis,Ezzouhour,Ezzouhour-Tunis,,Le Bardo,36.8092,10.1406,1,African Manager,Regional,The employees of the company Tunisie Catering protested on Monday outside the Parliament to claim that their company is reintegrated in Tunisair.,0,1515624299,TUN
322186,788,TUN1898,1898,4-May-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),Private Security Forces (Tunisia),6,,,0,60,Northern Africa,Tunisia,Tozeur,Tozeur,Tozeur,,Tozeur,33.9197,8.1335,1,La Presse,National,"Several armed agents of security forces gathered on Monday outside the tribunal of first instance in Tozeur chanting slogans against the magistrates. The agents protested after the incidents that took place the week before in the delegation of Tamaghza. On that occasion, the agents were accused to have violated legal procedures and exceeded in questioning suspects.",0,1515624299,TUN
322187,788,TUN1899,1899,4-May-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),Journalists (Tunisia),6,,,0,60,Northern Africa,Tunisia,Tunis,Bab Souika,Bab Souika,,Tunis,36.819,10.1658,1,DirectInfo,International,"Three journalists of the Tunisian newspaper ""Attounissia"" have staged a sit-in to denounce their socio-economic problems.",0,1515624299,TUN
322184,788,TUN1896,1896,1-May-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Tunis,Bab Souika,Bab Souika,,Tunis,36.819,10.1658,1,Agence France Presse,International,"Around 200 people demonstrated on Friday in Tunis to demand truth over the fate of the two Tunisian journalists missing in Libya. The two press agents, Sofiene Chourabi and Nadhir Ktari, were reportedly killed by militants of the Islamic State.",0,1515624299,TUN
322182,788,TUN1894,1894,30-Apr-15,2015,1,Remote violence,Remote violence,0,Unidentified Armed Group (Tunisia),,3,Military Forces of Tunisia (2014-),,1,13,Northern Africa,Tunisia,Kasserine,Hassi El Ferid,Hassi El Ferid,,Jebel Selloum,35.0749,8.9057,1,Tunis Afrique Presse,National,"A landmine exploded, Thursday on Mount Salloum, in the governorate of Kasserine, without causing any human or material losses, said Official Spokesman for the Defence Ministry Lieutenant-Colonel Belhassen Oueslati.",0,1515624299,TUN
322183,788,TUN1895,1895,30-Apr-15,2015,1,Riots/Protests,Riot,1,Rioters (Tunisia),,5,Police Forces of Tunisia (2014-),,1,15,Northern Africa,Tunisia,Tozeur,Tamaghza,Tamaghza,,Tamaghzah,34.3885,7.9431,1,Tunis Afrique Presse; Le Temps,National,"Clashes between citizens and security forces continued on Thursday evening in Tamaghzah, Tozeur. Protesters demand the liberation of five people arrested by the police for an attemped homicide against a policeman.",0,1515624299,TUN
322181,788,TUN1893,1893,29-Apr-15,2015,1,Riots/Protests,Riot,1,Rioters (Tunisia),,5,Police Forces of Tunisia (2014-),,1,15,Northern Africa,Tunisia,Tozeur,Tamaghza,Tamaghza,,Tamaghzah,34.3885,7.9431,1,Tunis Afrique Presse,National,"Clashes broke out, Wednesday evening, in Tamaghzah between a group of citizens and security forces. The riots took place after the arrest of five people accused of aggression against a policeman. Witnesses affirmed that security forces fired teargas and bullets to disperse the demonstrators, who gathered outside the offices of the delegation and set tyres on fire.",0,1515624299,TUN
322180,788,TUN1892,1892,28-Apr-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),UGTT: Tunisian General Labour Union,6,,,0,60,Northern Africa,Tunisia,Tunis,Bab Souika,Bab Souika,,Tunis,36.819,10.1658,1,La Presse,National,Employees in the health sector marched in protest in Tunis to demand greater attention from the government.,0,1515624299,TUN
322179,788,TUN1891,1891,27-Apr-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Tunis,Bab Souika,Bab Souika,,Tunis,36.819,10.1658,1,Tunisie Numerique,National,Patrol agents staged a sit-in of protest on Monday outside the general administration of the Tunisian Customs offices. The protesters demanded mainly the reintegration of the fired agents and the activation of bonuses.,0,1515624299,TUN
322177,788,TUN1889,1889,25-Apr-15,2015,1,Battle-No change of territory,Battle-No change of territory,0,Military Forces of Tunisia (2014-),,1,Islamist Militia (Tunisia),,3,13,Northern Africa,Tunisia,Kasserine,Sbiba,Sbiba,,Jebel Mghila,35.4013,9.2063,1,Tunis Afrique Presse,National,"National army units succeeded, late Saturday night, to repulse an armed attack on Mount Mghilla located between the governorates of Kasserine and Sidi Bouzid. No injuries were reported among servicemen",0,1515624299,TUN
322178,788,TUN1890,1890,25-Apr-15,2015,1,Riots/Protests,Protest,0,Protesters (Tunisia),,6,,,0,60,Northern Africa,Tunisia,Sidi Bou Zid,Sidi Ali Ben Aoun,Sidi Ali Ben Aoun,,Sidi Ali Ben Aoun,34.8667,9.2,1,La Presse,National,Party members and inhabitants of the delegation of Sidi Ali Ben Aoun (gouvernatorate of Sidi Bouzid) organised on Saturday a peaceful march against militant violence and in support of national institutions and development.,0,1515624299,TUN
322175,788,TUN1887,1887,23-Apr-15,2015,1,Battle-No change of territory,Battle-No change of territory,0,Military Forces of Tunisia (2014-),,1,Okba Ibn Nafaa Brigade,,3,13,Northern Africa,Tunisia,Kasserine,Hassi El Ferid,Hassi El Ferid,,Jebel Selloum,35.0749,8.9057,1,Agence France Presse; Associated Press; Tunisie Numerique,National-International,"Two Tunisian soldiers and 14 presumed Islamists were killed on Thursday in clashes in rugged terrain near the border with Algeria this week. The fighting began Wednesday when Islamic extremists opened fire on a military patrol, killing one soldier. The violence took place near Mount Chaambi, a stronghold of Oqba ibn Nafaa group that has carried out numerous attacks on soldiers and police in the region. No other details were revealed ""in order to preserve the operations secrecy"".",16,1515624299,TUN
